1520996246	2018-03-14 05:57	desktop	149189192	76	https://yandex.ru/search/?text=агрессия фильм озерова смотреть онлайн	http://cinema.mosfilm.ru/films/film/Bitva-za-Moskvu/bitva-za-moskvu-agressiya-1/;https://ok.ru/video/184236509854;http://voenhronika.ru/news/bitva_za_moskvu_5_chastej_1985/2013-04-11-31
1520996256	2018-03-14 05:57	desktop	298592080	142	https://yandex.ru/search/?text=дом 2 смотреть онлайн	http://dom2-tv.com/smotret-online/;http://dom2hd.su/;http://nash-dom2.su/efiry/
1520996334	2018-03-14 05:58	desktop	279909290	5	https://yandex.ru/search/?text=порно копилка смотреть онлайн&flag=ucVL6922&client=799210	http://porno-kopilka.feromonov.net/;https://prostoporno.sex/categories/;http://sajt-porno-kopilka.vedacreditshare.com/
1520996354	2018-03-14 05:59	desktop	451829995	10309	https://yandex.ru/search/?text=новая эра z фильм 2016 смотреть онлайн в хорошем hd 1080 качестве&flag=Nmyta1904&rl=958	http://kinogo-720.guru/159-novaya-era-z-2016-online.html;http://kino-hd1080.ru/247-novaya-era-z-2016-smotret-onlayn.html;http://kinohome.net/3840-novaya-eraz-2016-hd-720-1080.html
1520996395	2018-03-14 05:59	desktop	187698879	197	https://yandex.ru/search/?text=бурёнка даша смотреть онлайн все серии&client=316731	https://www.youtube.com/watch?v=wWEvyFLFIdM;http://xn--80apagqghjt.xn--p1ai/458-burenka-dasha.html;http://onlinemultfilmy.ru/burenka-dasha/
1520996398	2018-03-14 05:59	touch	323920857	11280	https://yandex.ru/search/?text=фильм золотая орда сериал 2017 смотреть онлайн россия бесплатно&flag=AUmR7867	http://aivis.tv/online/zolotaja_orda_1_2_3_4_serija_2017_serial_smotret_onlajn/2017-05-27-1417;http://kinogo2017.net/2399-serial-zolotaya-orda-12345678-serii-film-2017-smotret-onlayn.html;http://kinoron.co/25148-zolotaya-orda-2018-serial-smotret-onlayn.html
1520996422	2018-03-14 06:00	desktop	308888152	197	https://yandex.ru/search/?text=смотреть онлайн по ту строну смерти 2 се&rl=516	http://smartserial.club/580-po-tu-storonu-2-sezon.html;http://www.qvaka.com/load/po_tu_storonu_smerti_2018/10-1-0-1632;http://smartserial.club/886-po-tu-storonu-smerti-2018.html
1520996493	2018-03-14 06:01	touch	185100842	12	https://yandex.ru/search/?text=бесстыдники 2 сезон смотреть онлайн&rl=839	http://megaserial.me/1636-besstydniki.html;http://tvserial-online.biz/series/7049-besstydniki-2-sezon-smotret-online-hd-720.html;http://kino-1080.net/435-besstyzhie-1-2-3-4-5-6-sezon-alexfilm.html
1520996629	2018-03-14 06:03	desktop	133424402	101777	https://yandex.ru/search/?text=ну здравствуй оксана соколова смотреть онлайн&id=fxmi1gq7tDQqeKTf	http://www.kinofrost.com/news/nu_zdravstvuj_oksana_sokolova_2018/2018-01-25-671;http://hdkinomax.club/1747-nu-zdravstvuy-oksana-sokolova-smotret-onlayn.html;https://hdfilm.online/1127-nu-zdravstvuy-oksana-sokolova.html
1520996652	2018-03-14 06:04	desktop	175921829	55	https://yandex.ru/search/?text=индийские боевики смотреть онлайн бесплатно&flag=H5835	http://online-kinopokaz.ru/load/indijskie/22;http://kino-v-hd.net/stuff/indijskie/28-6;http://kino-online.club/genre/boevik/country/india/
1520996691	2018-03-14 06:04	desktop	278923074	54	https://yandex.ru/search/?text=смотреть онлайн бесплатно все серии подряд команда че&id=fLQn0Y7TW8obov7S	http://seria-z.net/serial/Komanda-CHe.html;https://www.ivi.ru/watch/komanda_che;https://topcinema.tv/russian-serials/komanda-che-serial.html
1520996755	2018-03-14 06:05	touch	304839562	172	https://yandex.ru/search/?text=махабхарата 18 серия 2013 русская озвучка смотреть онлайн все серии&flag=IocvP6689&rl=384&client=838069	http://ekranka.tv/video/mahabharata-1;http://megaserial.me/2753-mahabharata.html;http://tvserial-online.biz/series/4661-serial-mahabharata-267-seriya-smotret-online.html
1520996780	2018-03-14 06:06	desktop	164585506	143	https://yandex.ru/search/?text=фильмы по пелевину смотреть онлайн&rl=851&flag=na8524	http://kinokrad.co/12924-generation-p-2011-onlayn-film.html;http://kinoakter.net/film/scenarist-158239-viktor-pelevin/;http://hdrezka.ag/films/fiction/493-generation-p-2011.html
1520996829	2018-03-14 06:07	desktop	212715537	2	https://yandex.ru/search/?text=фильмы с пьером ришаром список самые смешные смотреть онлайн&rl=431	http://dzenkino.kz/news/300-top-10-filmov-s-perom-risharom;http://film-komedia.ru/pjer-rishar;https://kinohiti.ru/a/%D0%9F%D1%8C%D0%B5%D1%80%20%D0%A0%D0%B8%D1%88%D0%B0%D1%80
1520996831	2018-03-14 06:07	desktop	355301178	76	https://yandex.ru/search/?text=кухня первый сезон 1 серия смотреть онлайн&rl=451	https://rutube.ru/metainfo/tv/2885/season1;http://kyxnya.com/online/1-season/;https://www.youtube.com/playlist?list=PLOsElcKdJ8YX0o6F5l0aW67m7tOMK9PIL
1520996895	2018-03-14 06:08	desktop	152454862	77	https://yandex.ru/search/?text=клипы найтвиш смотреть онлайн бесплатно&id=ycq5YcAt7f1lUR1n	http://mvclip.ru/artist/nightwish;https://www.youtube.com/playlist?list=PL83B996BABB27C71F;https://smotretklipy.ru/nightwish
1520996964	2018-03-14 06:09	desktop	209723614	21774	https://yandex.ru/search/?text=смотреть онлайн канал май литл настя настя показывает свои игруши&id=PgpJRNRORXuTGQGq	https://www.youtube.com/channel/UCPOxKewOHmwumtiIfFyhFaw;https://vk.com/public125809338;https://salda.ws/video.php?channel=UCPOxKewOHmwumtiIfFyhFaw
1520996997	2018-03-14 06:09	desktop	207948491	65	https://yandex.ru/search/?text=смотреть онлайн голос украины 8 сезон	https://1plus1.ua/ru/golos-krainy/video/golos-kraini-8-sezon-1-vipusk-vibir-naoslip;https://www.tvshow.in.ua/1994-golos-strany-8-sezon.html;https://liveam.tv/golos-krainy.html
1520997057	2018-03-14 06:10	desktop	94813808	172	https://yandex.ru/search/?text=рубаки некст смотреть онлайн&id=RZmYUTSGWMofJs0k	http://multikonline.ru/anime-online/2021-slayers-next.html;http://www.animespirit.ru/anime/rs/series-rus/110-aria-the-animation-ariya.html;http://adultmult.tv/anime/slayers_2_season.html
1520997103	2018-03-14 06:11	desktop	221830592	10	https://yandex.ru/search/?text=фантастические сказки смотреть онлайн бесплатно в хорошем качестве&id=VGRn9q0MyN00PP9N	https://kinomax.ws/podborka-filmov/8889-film-skazka.html;http://fantasticfilm.ru/load/skazki_filmy/31;https://www.ivi.ru/collections/foreign-fantasy
1520997282	2018-03-14 06:14	desktop	309229737	63	https://yandex.ru/search/?text=смотреть онлайн фильм золотая орда 3 4 серия	http://kino-city.net/load/zolotaya-orda-1234-seriya-serial-2018-03-11/8-1-0-12555;http://kinogid-online.net/555-zolotaya-orda-3-i-4-seriya.html;http://kino-time.info/news/zolotaja_orda_smotret_onlajn_1_2_3_4_serija_447/2018-03-12-8079
1520997336	2018-03-14 06:15	desktop	78548465	11276	https://yandex.ru/search/?text=девчата смотреть онлайн&id=PvWfBmvcBqtQj6Vn	http://kino-filmi.net/1719-devchata-1961.html;http://filmorezka.com/film/1086-devchata.html;http://kino-hd1080.ru/598-devchata-1961-smotret-onlayn.html
1520997395	2018-03-14 06:16	touch	179594864	53	https://yandex.ru/search/?text=сериал Высокие ставки смотреть онлайн	http://rosserial.net/serial/vysokie-stavki.html;http://tvserial-online.biz/series/11891-vysokie-stavki-24-seriya-smotret-online-hd-720.html;http://kinotan.ru/775-vysokie-stavki.html
1520997423	2018-03-14 06:17	desktop	276092144	164	https://yandex.ru/search/?text=фиксики все серии подряд смотреть онлайн бесплатно в хорошем качестве&flag=KCtmk4563	https://www.youtube.com/playlist?list=PL1HIp83QRJHQB13GYB2NexUvqaklZM9pl;http://onlinemultfilmy.ru/fiksiki/;http://xn--h1aafb7ap.xn--p1ai/vse_serii_podryad/multiki
1520997508	2018-03-14 06:18	touch	362941487	235	https://yandex.ru/search/?text=золотая орда смотреть онлайн 2017 фильм 5-6 серии	http://kinogid-online.net/556-zolotaya-orda-5-i-6-seriya.html;http://kinogo720.org/1939-zolotaya-orda-5-6-seriya.html;http://aivis.tv/online/zolotaja_orda_1_2_3_4_serija_2017_serial_smotret_onlajn/2018-03-11-1417
1520997548	2018-03-14 06:19	desktop	193082300	213	https://yandex.ru/search/?text=золотая орда сериал 2017 смотреть онлайн&id=ygp4iUEx44REUdTg	http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;http://kinoron.co/25148-zolotaya-orda-2018-serial-smotret-onlayn.html;http://kinogo2017.net/2399-serial-zolotaya-orda-12345678-serii-film-2017-smotret-onlayn.html
1520997576	2018-03-14 06:19	touch	156646003	213	https://yandex.ru/search/?text=настоящая кровь сериал смотреть онлайн&id=nNXc7mKRbGEvmF7y&flag=bzFOS5775	http://hd-club.ru/load/serials/nastojashhaja_krov_smotret_onlajn_hd_720p/2-1-0-52;http://onlinefilm-hd.com/load/serialy/nastojashhaja_krov_1_2_3_4_5_6_7_sezon_2014/1-1-0-2977;http://seria-z.net/serial/nastoyashaja-krov-1-sezaon.html
1520997600	2018-03-14 06:20	desktop	161622154	65	https://yandex.ru/search/?text=фильм барака смотреть онлайн	http://hdkinoklub.com/2694-baraka.html;http://bigserials.to/movie/baraka-baraka.html;http://kinogo-onli.ru/film/215-baraka.html
1520997650	2018-03-14 06:20	touch	325015470	35	https://yandex.ru/search/?text=порно зрелых женщин смотреть онлайн бесплатн п	http://pornolavka.net/zrelye/;http://pornolomka.net/zrelye/;http://dohera-porno.net/mature.html
1520997663	2018-03-14 06:21	desktop	143931231	48	https://yandex.ru/search/?text=стив джобс смотреть онлайн&rl=975	http://www.online-life.club/9615-stiv-dzhobs-steve-jobs-2015.html;http://crocfilm.club/2016/06/stiv-dzhobs-1/;http://kino-filmi.net/5805-stiv-dzhobs-2016.html
1520997676	2018-03-14 06:21	desktop	317797193	162	https://yandex.ru/search/?text=русские сериалы 2018 года новинки смотреть онлайн бесплатно	http://rosserial.net/russkie_serialy/2018;https://serial-go.com/serialy-2018/;http://kinotv1.ru/index/novye_rossijskie_serialy_2018_goda/0-8
1520997689	2018-03-14 06:21	desktop	344379531	78	https://yandex.ru/search/?text=жених для дурочки смотреть онлайн hd 720p бесплатно в хорошем качестве&flag=cIfSC9024&rl=454	http://kino-online.tv/serial/9023-zhenih-dlya-durochki-2017.html;https://www.youtube.com/watch?v=Lpweg3kr6GQ;https://melodrama1.com/mini-serialy/815-zhenih-dlya-durochki.html
1520997704	2018-03-14 06:21	touch	263462311	55	https://yandex.ru/search/?text=лед смотреть онлайн hd 720	https://hdfilm.online/1003-led.html;http://kinosklad.net/9250-led-2018-online-g1.html;http://bestfilmi.ru/13164-led.html
1520997710	2018-03-14 06:21	touch	198956981	2	https://yandex.ru/search/?text=дом кино смотреть онлайн	https://www.glaz.tv/online-tv/dom-%C4%B7ino;http://only-tv.org/dom-kino.html;http://viks.tv/438-dom-kino.html
1520997828	2018-03-14 06:23	desktop	261058822	62	https://yandex.ru/search/?text=великолепный век 146 серия смотреть онлайн на русском языке бесплатно	http://bigserials.to/series/velikolepnyy-vek-dublyazh---muhtesem-yzyil/s04e146;http://turk-cinema.tv/170-velikolepnyy-vek-muhteem-yuzyl-vse-serii-2016-smotret-online-tureckiy-serial-na-russkom-yazike/episode/146.html;https://www.domashniy.ru/serials/velikolepnyy_vek/4_sezon/146_seriya/
1520997833	2018-03-14 06:23	desktop	347815200	20703	https://yandex.ru/search/?text=золотая орда сериал 2017 смотреть онлайн 5 и 6 серия	http://kinogid-online.net/556-zolotaya-orda-5-i-6-seriya.html;https://seria.online/russkie-serialy/zolotaya-orda-serial-2018-4-5-6-seriya-smotret-onlajn.html;http://kinogo720.org/1939-zolotaya-orda-5-6-seriya.html
1520997861	2018-03-14 06:24	desktop	199753127	10748	https://yandex.ru/search/?text=смотреть онлайн чёрная пантера 2018	http://kinogo-tv.biz/302-chernaya-pantera.html;http://onlinefilm-hd.com/load/boeviki/chernaja_pantera_2018/3-1-0-12204;http://filmy-smotret.online/1160-chernaya-pantera-07-03_18.html
1520997862	2018-03-14 06:24	desktop	191078839	64	https://yandex.ru/search/?text=золотая орда сериал 2017 смотреть онлайн&rl=151	http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;http://kinogo2017.net/2399-serial-zolotaya-orda-12345678-serii-film-2017-smotret-onlayn.html;https://topcinema.tv/russian-serials/zolotaya-orda--serial.html
1520997876	2018-03-14 06:24	desktop	92463102	66	https://yandex.ru/search/?text=исчезнувшая смотреть онлайн&flag=KDQTw9595	https://videomore.ru/ischeznuvshaya;http://onlinefilm-hd.com/load/dramy/ischeznuvshaja_2014/8-1-0-11476;http://kinoserv.net/3515-ischeznuvshaya-2014.html
1520997880	2018-03-14 06:24	desktop	280773525	195	https://yandex.ru/search/?text=русская ночь тв смотреть онлайн 18 прямой эфир бесплатно	http://shalun-tv.com/russkaya-noch.html;http://livetv-torrent.com/dlya-vzroslykh.html;http://onlines.tv/russkaya-noch
1520997887	2018-03-14 06:24	desktop	370457825	4	https://yandex.ru/search/?text=телеканал россия 1 смотреть онлайн прямой эфир бесплатно россия&client=475071	http://live.russia.tv/;http://www.ontvtime.ru/live/russia1.html;http://ontvtime.online/rossiya1
1520997891	2018-03-14 06:24	touch	312985713	10335	https://yandex.ru/search/?text=смотреть онлайн порно свингеров на телефоне&id=zAdi0RXfnaqCkFjo&client=331535	https://xxxgruz.org/porno_svingeryi/;https://vpornoonlain.tv/svingery;http://xxxmob.cc/svingeryi_video/
1520997912	2018-03-14 06:25	desktop	314685636	54	https://yandex.ru/search/?text=спартак 4 сезон смотреть онлайн все серии в хорошем качестве 720	http://kinotyt.com/1419-spartak-voyna-proklyatyh-4-sezon.html;http://onlinefilm-hd.com/load/serialy/spartak_4_sezon_spartak_vojna_prokljatykh_2013/1-1-0-2845;http://wkino2.net/1371-spartak-4-sezon.html
1520997923	2018-03-14 06:25	touch	116372800	237	https://yandex.ru/search/?text=смотреть онлайн сверхъестественное на мобильном	http://mir-kino.com/2044-sverxestestvennoe.html;http://onlainfilm.me/load/sverkhestestvennoe_5_sezon_supernatural_sverkhestestvennoe_smotret_onlajn/11-1-0-226;https://trymobile.ru/MobileSerial/NoRus/Supernatural/main.xhtml
1520997960	2018-03-14 06:26	desktop	296895484	56	https://yandex.ru/search/?text=золотая орда смотреть онлайн 2017 фильм в хорошем качестве 720	http://vkino-tv.info/serial/zolotaja_orda_2017_vse_serii_podrjad/2018-03-12-505;http://kinogo2017.net/2399-serial-zolotaya-orda-12345678-serii-film-2017-smotret-onlayn.html;http://nokino.biz/5010-zolotaya-orda-1-sezon.html
1520998081	2018-03-14 06:28	desktop	220605508	143	https://yandex.ru/search/?text=смешарики смотреть онлайн все серии подряд	https://www.youtube.com/playlist?list=PLeVA7eICJ6d39pbQw_6uweL5m4N4L-r2A;http://smesharik.net/podryad;http://onlinemultfilmy.ru/smeshariki/
1520998088	2018-03-14 06:28	touch	145211197	55	https://yandex.ru/search/?text=игра престолов смотреть онлайн	http://online-freebee.ru/serials/1647-igra-prestolov-1-5-sezon.html;https://igra-prestolov.me/;http://prestolovtv.net/
1520998118	2018-03-14 06:28	desktop	260617951	194	https://yandex.ru/search/?text=золотая орда 3 серия 2017 смотреть онлайн&rl=709	http://1doma.tv/news/zolotaja_orda_3_4_5_6_13_03_2018/2018-03-12-21260;http://kino-city.net/load/zolotaya-orda-1234-seriya-serial-2018-03-11/8-1-0-12555;http://kino-time.info/news/zolotaja_orda_smotret_onlajn_1_2_3_4_serija_447/2018-03-12-8079
1520998156	2018-03-14 06:29	desktop	141035228	11	https://yandex.ru/search/?text=фокс лайф смотреть онлайн	http://only-tv.org/fox-life.html;http://fanat.tv/channels/fox-life;http://ok-tv.org/channels/76-fox-life.html
1520998184	2018-03-14 06:29	desktop	419643933	157	https://yandex.ru/search/?text=добрай раніцы беларусь на канале беларусь 1 смотреть онлайн сегодня&id=nbsDMWAFMEEtB2Jx	https://www.youtube.com/channel/UC3qEGEprtvzABGJt5yaOdMw;https://www.tvr.by/televidenie/belarus-1/;http://tvpult.org/bel1
1520998218	2018-03-14 06:30	touch	108706990	157	https://yandex.ru/search/?text=кардон следователя савельева смотреть онлайн	http://hdrezka.ag/series/detective/11486-kordon-sledovatelya-saveleva.html;http://turboserial.net/340-kordon-sledovatelya-saveleva.html;http://onlainfilm.me/load/kordon_sledovatelja_saveleva_smotret_onlajn/11-1-0-14044
1520998256	2018-03-14 06:30	touch	261202183	213	https://yandex.ru/search/?text=порно смотреть онлайн	https://vpornoonlain.tv/;https://batsa.me/categories;http://pornolomka.net/
1520998261	2018-03-14 06:31	desktop	160518470	10653	https://yandex.ru/search/?text=россия й смотреть онлайн	http://live.russia.tv/;http://ontvtime.online/rossiya1;http://www.ontvtime.ru/live/russia1.html
1520998317	2018-03-14 06:31	desktop	162446652	160849	https://yandex.ru/search/?text=чисто английское убийство сериал смотреть онлайн&client=979540&flag=EIzd4147	https://720-hd.me/17916-chisto-angliyskie-ubiystva.html;http://ekranka.tv/video/chisto-angliiskie-ubiistva;http://seasonvar.ru/serial-8932-CHisto_anglijskie_ubijstva-16-season.html
1520998342	2018-03-14 06:32	desktop	213484877	49	https://yandex.ru/search/?text=сериал космос далекие уголки смотреть онлайн бесплатно&rl=719&flag=hSY9475	http://seria-z.net/serial/Kosmos_Dalekie-ugolki.html;http://onlinefilm-hd.com/load/serialy/kosmos_dalekie_ugolki_1_sezon_1996/1-1-0-2244;http://online-freebee.ru/serials/27976-kosmos-dalekie-ugolki-serial-1995-1996.html
1520998381	2018-03-14 06:33	desktop	128228161	146	https://yandex.ru/search/?text=наруто ураганные хроники смотреть онлайн&flag=EjO3223	https://online.anidub.com/anime/shonen/8456-naruto-uragannye-hroniki-naruto-shippuuden.html;http://seasonvar.ru/serial-2814-Naruto_Uragannie_hroniki-0-season.html;https://jut.su/naruto/season-2/
1520998385	2018-03-14 06:33	desktop	225101890	213	https://yandex.ru/search/?text=азиатские сериалы с русской озвучкой смотреть онлайн бесплатно	http://doramatv.ru/;http://doramy.su/;http://doramy.club/
1520998450	2018-03-14 06:34	desktop	107039167	47	https://yandex.ru/search/?text=смотреть онлайн видоизмененный углерод&rl=417	http://www.lostfilmhd.ru/publ/serialy/vidoizmenennyj_uglerod/1-1-0-333;http://kino-hd1080.ru/7034-vidoizmenennyy-uglerod-smotret-onlayn.html;http://online-freebee.ru/serials/43537128-vidoizmenennyy-uglerod-1-sezon-2018.html
1520998454	2018-03-14 06:34	desktop	348100902	62	https://yandex.ru/search/?text=фильм лёд 2018 смотреть онлайн в хорошем в качестве бесплатно&client=666811	http://kino-klub.org/5695-led-2018-smotret-online-3.html;https://hdfilm.online/1003-led.html;http://kinobos.net/1185-led-film.html
1520998488	2018-03-14 06:34	desktop	354561725	62	https://yandex.ru/search/?text=мир дикого запада 2 сезон 1 серия смотреть онлайн	http://kinotan.ru/1465-mir-dikogo-zapada-2-sezon-smotret-onlajn-serial-besplatno-hd-720.html;http://lostfilm-hd720.ru/1264-mir-dikogo-zapada-1-2-sezon-smotret-onlajn-serial-vse-serii-besplatno-hd-1080.html;http://kinogong.me/2938-mir-dikogo-zapada-2-sezon-1-seriya.html
1520998499	2018-03-14 06:34	touch	187775000	54	https://yandex.ru/search/?text=пункт назначения 3 смотреть онлайн	http://kino-hd1080.ru/1543-punkt-naznacheniya-3-2006-smotret-onlayn.html;http://hd720.biz/filmy_hd/858-smotret-online-punkt-naznacheniya-3-hd-720.html;http://hd-720.biz/filmi/1459-punkt-naznacheniya-3-hd-720.html
1520998573	2018-03-14 06:36	desktop	90587759	11256	https://yandex.ru/search/?text=менталист смотреть онлайн&flag=WmXXJ5663	http://www.online-life.club/783-mentalist-onlayn.html;http://seasonvar.ru/serial-106-Mentalist.html;http://onlinefilm-hd.com/load/serialy/mentalist_1_2_3_4_5_6_7_sezon_2015/1-1-0-2413
1520998617	2018-03-14 06:36	desktop	198419401	10745	https://yandex.ru/search/?text=пила 3 смотреть онлайн	http://kino-hd1080.ru/1578-pila-3-2006-smotret-onlayn.html;http://bobyfilms.net/1039-pila-3-2006.html;http://onlainfilm.me/load/pila_3_smotret_onlajn/6-1-0-1572
1520998649	2018-03-14 06:37	desktop	107152640	11169	https://yandex.ru/search/?text=симпсоны смотреть онлайн	http://online-simpsons.ru/;http://seasonvar.ru/serial-14339-Simpsony-00028-sezon.html;http://www.simp-fan.ru/episode/season-27/
1520998672	2018-03-14 06:37	desktop	270192452	237	https://yandex.ru/search/?text=дитя осириса смотреть онлайн 2017 фильм в хорошем качестве 720&id=N9ECvuZes0XCVRVD	http://kinoplen.ru/fantastika/4310-ditya-osirisa-nauchnaya-fantastika-2017.html;http://kinorob.net/ditya-osirisa-vypusk-1/;https://cinema-hd.tv/board/fantastika_hd/ditja_osirisa_nauchnaja_fantastika_vypusk_1_2017/7-1-0-24251
1520998673	2018-03-14 06:37	touch	268681059	10262	https://yandex.ru/search/?text=новый фильм про путина 2018 смотреть онлайн	http://onlineshows24.ru/noviy_dokumentaljniy_filjm_pro_putina_2018/;https://achtungpartisanen.ru/dokumentalnyj-film-putin/;https://www.youtube.com/watch?v=4bFqKdHVfZk
1520998679	2018-03-14 06:37	desktop	213522972	11265	https://yandex.ru/search/?text=индийское кино сокровища древнего храма смотреть онлайн бесплатно&id=sbtji9nupRtZ2hDu	https://www.youtube.com/watch?v=UnEVyQFAyek;http://indiankino.net/news/sokrovishha_drevnego_khrama/2014-06-10-122;http://kinos-v-hd.ru/4473-sokrovischa-drevnego-hrama.html
1520998696	2018-03-14 06:38	desktop	174991804	54	https://yandex.ru/search/?text=Иррациональный человек (2015) смотреть онлайн&flag=rMhV5897	http://kino-hd1080.ru/466-irracionalnyy-chelovek-2015-smotret-onlayn.html;http://kinored.club/2668-irracionalnyy-chelovek.html;http://kinogo-onli.ru/film/1386-irracionalnyy-chelovek.html
1520998712	2018-03-14 06:38	desktop	345942287	50	https://yandex.ru/search/?text=российские военные фильмы 2013 2014 года смотреть онлайн бесплатно	http://kinopod.ru/movies/genre/military/country/ru/year/1999-2014/index.html;https://www.ivi.ru/movies/voennye/2014;https://www.ivi.ru/movies/voennye/2014/ru
1520998732	2018-03-14 06:38	desktop	144790823	5	https://yandex.ru/search/?text=золотая орда смотреть онлайн	http://smartserial.club/952-zolotaya-orda-2018.html;http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;http://kinotv1.ru/news/zolotaja_orda/2018-02-15-11203
1520998757	2018-03-14 06:39	desktop	280431033	193	https://yandex.ru/search/?text=порно смотреть онлайн&flag=EGH2327	http://pornolavka.net/porno-filmy;https://prostoporno.sex/;http://pornozak.me/russkoe/
1520998769	2018-03-14 06:39	touch	120887579	51	https://yandex.ru/search/?text=щенячий патруль смотреть онлайн	http://mega-mult.ru/serii/426-schenyachii-patrul.html;http://iceage-mult.ru/4-schenyachiy-patrul.html;https://www.youtube.com/playlist?list=PLRKk-i7Owe8UBGzBJPUYz38CFkODE_7G0
1520998800	2018-03-14 06:40	desktop	104275257	11256	https://yandex.ru/search/?text=кёсем султан смотреть онлайн&client=397759	https://topcinema.tv/turkey-serials/kesem-sultan-kosem-sultan.html;http://kesemvv.com/online/1-season/;http://ekranka.tv/video/kesem-sultan
1520998805	2018-03-14 06:40	desktop	391925978	64	https://yandex.ru/search/?text=русские порно фильмы смотреть онлайн&client=562600	http://tizam.tv/fil_my_dlya_vzroslyh/russkoe_porno/;https://vpornoonlain.tv/tag/russkie-filmy;http://www.russian-porn.online/tag/view/149373
1520998842	2018-03-14 06:40	desktop	203187665	213	https://yandex.ru/search/?text=японский аниме 2018 смотреть онлайн&client=514025	http://animedub.ru/;http://animevost.club/anime2018;http://kinomorsik.online/anime/
1520998854	2018-03-14 06:40	desktop	290164321	39	https://yandex.ru/search/?text=фильм 2017 смотреть онлайн в хорошем в качестве бесплатно	http://kinoserv.net/novinki-kino-2017/;http://kinogo-720.guru/filmy_2017/;http://online-freebee.ru/filmy-2017/
1520998909	2018-03-14 06:41	desktop	323773853	11277	https://yandex.ru/search/?text=фильм золотая орда сериал 2017 смотреть онлайн россия бесплатно	http://kinoron.co/25148-zolotaya-orda-2018-serial-smotret-onlayn.html;http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;http://kino-time.info/news/zolotaja_orda_smotret_onlajn_1_2_3_4_serija_447/2018-03-12-8079
1520998909	2018-03-14 06:41	touch	104944448	76	https://yandex.ru/search/?text=смотреть онлайн чужая&rl=360&flag=m7256	http://bankkino.ru/5365-chuzhaya-1-sezon.html;http://kino-hd1080.ru/1194-chuzhaya-2010-smotret-onlayn.html;http://kinobars.net/3147-chuzhaya-07-03-2018.html
1520998921	2018-03-14 06:42	desktop	237976916	11164	https://yandex.ru/search/?text=французские фильмы комедии смотреть онлайн бесплатно&client=372237	https://www.ivi.ru/movies/comedy/fr;http://kinoserv.net/francuzskie/francuzskie-komedii/;https://hdlava.me/collections/francuzskie-komedii
1520998937	2018-03-14 06:42	touch	191507113	10590	https://yandex.ru/search/?text=путин вторая часть смотреть онлайн&id=dpDJoYEuNG7cwmHH&flag=Y7011	https://www.1tv.ru/doc/pro-politiku/putin-dokumentalnyy-film-olivera-stouna-chast-vtoraya-smotret-onlayn;http://onlinefilm-hd.com/load/serialy/putin_film_olivera_stouna_2017/1-1-0-8386;http://livefilm.info/kon/75571-film-olivera-stouna-intervju-s-putinym.html
1520998993	2018-03-14 06:43	desktop	102727491	101254	https://yandex.ru/search/?text=интерны смотреть онлайн	https://topcinema.tv/russian-serials/interny-serial.html;http://bigserials.to/series/interny-serial-2010-.html;https://rutube.ru/metainfo/tv/28/season1
1520999009	2018-03-14 06:43	desktop	296895424	20235	https://yandex.ru/search/?text=золотая орда смотреть онлайн 2017 фильм в хорошем качестве 720&rl=712	http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;http://kinogo2017.net/2399-serial-zolotaya-orda-12345678-serii-film-2017-smotret-onlayn.html;http://onlinevideohd.ru/load/russkie_serialy/drama/zolotaja_orda_serial_2017_smotret_onlajn_hd/124-1-0-6618
1520999027	2018-03-14 06:43	desktop	115212118	50	https://yandex.ru/search/?text=гордость и предубеждение 1995 смотреть онлайн&flag=JVX4920&client=858952	https://topcinema.tv/england-serials/gordost-i-predubezhdenie-serial-pride-and-prejudice-1995.html;http://tvserial-online.biz/series/9870-gordost-i-predubezhdenie-smotret-online-hd-720.html;http://seasonvar.ru/serial-1647-Gordost__i_predubezhdenie.html
1520999037	2018-03-14 06:43	desktop	98757674	47	https://yandex.ru/search/?text=смешарики смотреть онлайн&client=430187	http://smesharik.net/podryad;https://www.youtube.com/playlist?list=PLeVA7eICJ6d39pbQw_6uweL5m4N4L-r2A;http://mega-mult.ru/russkie/smeshariki/412-vse-serii.html
1520999055	2018-03-14 06:44	desktop	229666128	165	https://yandex.ru/search/?text=по ту сторону смерти 2016 смотреть онлайн&client=313653	http://hdrezka.ag/series/detective/27082-po-tu-storonu-smerti-2018.html;http://bigserials.to/series/po-tu-storonu-smerti-serial.html;http://seasonvar.ru/serial-18062-Po_tu_storonu_smerti.html
1520999076	2018-03-14 06:44	desktop	251136977	35	https://yandex.ru/search/?text=Интернат для девочек 3 с русским переводом смотреть онлайн&client=116844	http://kordonivkakino.club/3383-das-madchen-internat-3-internat-pohotlivyh-devochek-3-2001.html;http://sex-empire.tv/223-internat-pohotlivyh-devochek-3-das-madchen-internat-3.html;http://film-adult.com/films/foreign/223-internat-pohotlivyh-devochek-3-das-madchen-internat-3.html
